episode,task_type,target_id,instruction,visual_perturbation,perturbation,ensemble_mode,temporal_profile,ensemble_decay,max_prediction_age,grounding_shift_reset_threshold_m,execution_mode,uses_privileged_execution_assistance,uses_privileged_perturbation_oracle,scene_seed,scene_rejections,task_success,clean_success,task_success_step,clean_success_step,wrong_object_contact,wrong_object_contact_ids,first_wrong_object_contact_step,steps,termination,failure_category,mean_grounding_error_cm,max_grounding_error_cm,final_grounding_error_cm,final_predicted_target_x,final_predicted_target_y,final_predicted_target_z,mean_target_class_accuracy,min_eef_target_distance,gripper_close_step,target_contact,first_target_contact_step,target_motion_detected,grasped_once,first_grasp_step,first_grasp_lost_step,collateral_object_contact,collateral_contact_ids,wrong_object_moved,wrong_object_moved_ids,first_wrong_object_movement_step,max_wrong_object_displacement,max_wrong_displacement_by_id_json,max_target_height,min_target_height,min_target_uprightness,target_toppled,final_target_height,push_forward_displacement,push_lateral_displacement,action_clip_rate,safety_intervention_rate,workspace_violation_rate,recovery_cycles,mean_pose_action_norm,latest_only_rate,mean_oldest_prediction_age,max_oldest_prediction_age,mean_temporal_contributors,mean_latest_prediction_weight,phase_transition_count,grounding_shift_resets,grounding_reset_steps_json,stale_predictions_discarded,diagnostic_trace_enabled,phase_transition_trace_json,contact_event_trace_json,target_prediction_trace_json
38,pick,C,Pick up the green cylinder,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1309281215,0,1,1,78,84,0,,0,84,success,success,0.8745389631848148,1.574305054878224,0.6042287502127502,0.027680493891239166,-0.08214830607175827,0.8998826742172241,1.0,0.0028332292574922337,65,1,67,1,1,69,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9046061769387076,0.8216399787435779,0.999968465936945,0,0.9046061769387076,0.0,0.005659526279689665,0.0,0.0,0.0,0,0.39278692962315115,0.6190476190476191,1.0714285714285714,3,2.0714285714285716,0.8377627651216437,3,7,[],340,0,[],[],[]
39,push,A,Push the red cube away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1062936150,4,1,1,88,88,0,,0,88,success,success,0.574793545096329,1.222960832622164,0.6060145899916068,-0.09113095700740814,0.20682723820209503,0.8221484422683716,1.0,0.03468239982797461,1,1,71,1,1,71,72,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023564007031740917}",0.8240000000000001,0.8206096551667561,0.9999471738315151,0,0.8219682722409879,0.08094693527758709,0.010184280566108664,0.17045454545454544,0.0,0.0,0,0.4944866737432006,0.6022727272727273,1.125,3,2.125,0.8299762474758942,3,2,[],302,0,[],[],[]
40,push,C,Push the green cylinder away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1579714681,7,1,1,77,77,0,,0,77,success,success,1.3049764680255915,2.0817306617583435,0.776065962536127,-0.13496515154838562,0.1896776258945465,0.8231507539749146,1.0,0.044193739922662165,1,1,60,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.8216346389638225,0.9999105355236679,0,0.8230110364986387,0.0873496800100357,0.004151350680209063,0.19480519480519481,0.33766233766233766,0.0,0,0.5613011730787214,0.7012987012987013,0.8181818181818182,3,1.8181818181818181,0.8749942824316396,2,1,[],190,0,[],[],[]
41,pick,C,Pick up the green cylinder,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1672063079,0,1,1,73,79,0,,0,79,success,success,0.5578735551005093,2.7599591819889104,2.7599591819889104,0.00619581900537014,0.0013458998873829842,0.9157432317733765,1.0,0.0012979125113826225,60,1,63,1,1,64,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9043125322954811,0.8216719202047443,0.999961050812999,0,0.9043125322954811,0.0,0.005665104756510387,0.0,0.0,0.0,0,0.34986886709111914,0.6708860759493671,0.9113924050632911,3,1.9113924050632911,0.8612708513278083,3,3,[],326,0,[],[],[]
42,pick,C,Pick up the green cylinder,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1885287561,0,1,1,73,79,0,,0,79,success,success,0.8133835468220609,1.9501096167935246,0.8653903569287346,-0.05685710534453392,-0.09621104598045349,0.9017358422279358,1.0,0.0051092110662548105,60,1,63,1,1,64,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9044513175030251,0.8216548796173928,0.999871001343763,0,0.9044513175030251,0.0,0.005506023168466657,0.0,0.0,0.0,0,0.3627587251706536,0.6708860759493671,0.9113924050632911,3,1.9113924050632911,0.8612708513278083,3,6,[],354,0,[],[],[]
43,pick,A,Pick up the red cube,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,742599015,0,1,1,106,112,0,,0,112,success,success,0.7431565428187922,3.062149939417084,2.938319856349747,-0.10298825800418854,-0.09783640503883362,0.9120403528213501,1.0,0.003384867325777265,91,1,95,1,1,97,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023372710141949136}",0.9031393296837501,0.8206096551667561,0.9999134064576083,0,0.9031393296837501,0.0,0.019698346368424786,0.0,0.0,0.0,0,0.34817660161419023,0.4732142857142857,1.5267857142857142,3,2.5267857142857144,0.7711125878496744,3,6,[],406,0,[],[],[]
44,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1147790751,0,1,1,78,78,0,,0,78,success,success,0.388302108918091,0.9199445162857824,0.9199445162857824,0.17358453571796417,0.13021045923233032,0.825878918170929,1.0,0.034691025190092394,1,1,67,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023826456494465856}",0.8280000000000001,0.825584586465702,1.0,0,0.8258682185020825,0.0869659763578269,0.002077585099452677,0.1282051282051282,0.01282051282051282,0.0,0,0.4493177502493474,0.5641025641025641,1.1923076923076923,3,2.1923076923076925,0.8159108799109009,3,3,[],279,0,[],[],[]
45,push,C,Push the green cylinder away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,2108324100,3,0,0,0,0,0,,0,200,horizon,lateral_push_error,0.843431339843702,5.46130893642212,1.765313721956788,0.21917971968650818,0.05773160234093666,0.8242775797843933,1.0,0.039054680456047146,1,1,70,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8266007845083078,0.8216289762298349,0.9905625563114882,0,0.8266007845083078,0.09253446074274538,0.08598923664384137,0.01,0.14,0.0,1,0.3806099381981125,0.74,0.72,3,1.72,0.8904039725489686,8,8,[],770,0,[],[],[]
46,pick,B,Pick up the blue ball,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1442115037,0,1,1,75,81,0,,0,81,success,success,1.007659076527377,1.9551380708653037,0.6454318606302445,-0.11397607624530792,0.11638562381267548,0.9083160161972046,1.0,0.0088209964041574,61,1,64,1,1,66,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002333834066359101}",0.9083618062769122,0.825521254888978,1.0,0,0.9083618062769122,0.0,0.0068467396600113955,0.0,0.0,0.0,0,0.3567732812123105,0.6666666666666666,0.9259259259259259,3,1.9259259259259258,0.859205881779223,3,4,[],351,0,[],[],[]
47,push,A,Push the red cube away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1608846370,4,1,1,77,77,0,,0,77,success,success,0.6477723120531553,1.534969414826211,0.997792272098744,-0.10737644135951996,0.14378051459789276,0.8223299384117126,1.0,0.03173302869638475,1,1,60,1,1,65,70,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002360709247599432}",0.8240000000000001,0.8206096551667561,0.999925666154013,0,0.821924903564891,0.079782965057843,0.011901489642842768,0.18181818181818182,0.0,0.0,0,0.5729011452840425,0.7012987012987013,0.8181818181818182,3,1.8181818181818181,0.8749942824316396,2,3,[],333,0,[],[],[]
48,pick,C,Pick up the green cylinder,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1581337146,1,1,1,68,74,0,,0,74,success,success,0.7332031338581074,2.414130195094484,0.657345668468845,-0.060870442539453506,-0.01812301017343998,0.9023979306221008,1.0,0.000907725877792258,55,1,59,1,1,59,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9038142363520554,0.8216431795628881,0.9998944614182079,0,0.9038142363520554,0.0,0.008636952975777528,0.0,0.0,0.0,0,0.34599426899846203,0.7027027027027027,0.8108108108108109,3,1.8108108108108107,0.8759362240272439,3,7,[],374,0,[],[],[]
49,push,C,Push the green cylinder away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,808851695,13,1,1,84,84,0,,0,84,success,success,0.5179995745674847,0.8105630829962452,0.7688263660477762,0.1472039520740509,-0.15254276990890503,0.8234490752220154,1.0,0.0395882999243151,1,1,69,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.821630919458537,0.9999201270838967,0,0.8232744502418182,0.08552516557463304,0.0065541256742339595,0.03571428571428571,0.20238095238095238,0.0,0,0.41474190729292604,0.5714285714285714,1.2142857142857142,3,2.2142857142857144,0.816585582703558,3,1,[],190,0,[],[],[]
50,pick,B,Pick up the blue ball,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,736251110,1,1,1,85,90,0,,0,90,success,success,0.7687105276256432,2.0996826640409623,0.49551149025431035,0.11755314469337463,0.01226409524679184,0.8996732831001282,1.0,0.0007732910595665615,71,1,75,1,1,76,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023580688677261696}",0.9041505145557773,0.8254917285350457,1.0,0,0.9041505145557773,0.0,0.0013555998659599748,0.12222222222222222,0.0,0.0,0,0.41796887514258974,0.5888888888888889,1.1666666666666667,3,2.1666666666666665,0.8238718679591011,3,4,[],345,0,[],[],[]
51,push,A,Push the red cube away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,691880413,4,1,1,80,80,0,,0,80,success,success,0.6901894813085608,1.0265573892389124,1.022641385456977,0.10253943502902985,0.17267093062400818,0.8217795491218567,1.0,0.03901864857214424,1,1,65,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023595933124041803}",0.8240000000000001,0.8206096551667561,0.9999345909545809,0,0.8219540574917685,0.0893575658886109,0.0044781491282856025,0.0625,0.0125,0.0,0,0.44652625721532324,0.65,0.975,3,1.975,0.8518869449167157,2,3,[],321,0,[],[],[]
52,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1850365725,1,1,1,153,153,0,,0,153,success,success,0.5876798682849895,2.960174429493468,0.6122452899465095,-0.04767601564526558,-0.16832385957241058,0.826032817363739,1.0,0.034174342292251095,1,1,55,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023612089634008804}",0.8280000000000001,0.8229685709105311,1.0,0,0.8237519581983616,0.0828175749645559,0.003849064756297516,0.19607843137254902,0.0,0.0,1,0.48197261932748164,0.8366013071895425,0.45098039215686275,3,1.4509803921568627,0.9312752816057299,6,4,[],418,0,[],[],[]
53,pick,B,Pick up the blue ball,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,2017431642,0,1,1,67,73,0,,0,73,success,success,1.2423335828136224,3.971069789978263,1.9105186641713388,-0.10491533577442169,0.04454352706670761,0.9117985963821411,1.0,0.004075279731815792,53,1,57,1,1,58,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002339294317475902}",0.9065791979107852,0.8255141517425071,1.0,0,0.9065791979107852,0.0,0.00807327808406751,0.0,0.0,0.0,0,0.3164899261623402,0.7397260273972602,0.6986301369863014,3,1.6986301369863013,0.8925129187719925,3,4,[],282,0,[],[],[]
54,push,A,Push the red cube away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,680256287,5,1,1,79,79,0,,0,79,success,success,0.4544621744064124,0.9304406067315026,0.7775220177564971,0.15220311284065247,-0.003997917752712965,0.8216474652290344,1.0,0.0321979045716553,1,1,63,1,1,71,72,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023765796488335747}",0.8240000000000001,0.8206096551667561,0.9998646369808739,0,0.8219581128300154,0.08130791645495379,0.012160433683720826,0.0,0.06329113924050633,0.0,0,0.3796202255710634,0.6582278481012658,0.9493670886075949,3,1.9493670886075949,0.8556414737230007,3,1,[],190,0,[],[],[]
55,push,A,Push the red cube away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,917468034,10,1,1,87,87,0,,0,87,success,success,0.5532163165987123,2.5767644596710526,1.1535826150988793,0.2070349007844925,0.06590911746025085,0.822120189666748,1.0,0.030402430986834084,1,1,72,1,1,72,74,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002323449407077714}",0.8240000000000001,0.8206096551667561,0.9998152846383164,0,0.8220679900252253,0.08118949563972122,0.0047298234079942315,0.022988505747126436,0.022988505747126436,0.0,0,0.41121235594949274,0.5977011494252874,1.1379310344827587,3,2.1379310344827585,0.8280219514698698,3,3,[],228,0,[],[],[]
56,pick,A,Pick up the red cube,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1502311065,0,1,1,101,107,0,,0,107,success,success,1.064264131636833,2.9214905490163883,2.6243903519102854,-0.08049821853637695,0.06201980635523796,0.913906991481781,1.0,0.003935391807094637,86,1,89,1,1,92,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002352460998613072}",0.9029534950915226,0.8206096551667561,0.999951406776745,0,0.9029534950915226,0.0,0.02174016584350893,0.028037383177570093,0.0,0.0,0,0.35226452490886073,0.5046728971962616,1.4299065420560748,3,2.4299065420560746,0.7853545310639468,3,4,[],283,0,[],[],[]
57,pick,C,Pick up the green cylinder,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,341449191,1,1,1,81,87,0,,0,87,success,success,0.6991947977009051,1.4615576803783337,0.4699790558195468,0.07030569016933441,-0.053090550005435944,0.9008314609527588,1.0,0.002876186860780467,68,1,72,1,1,72,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.906606622825173,0.8216333230935261,0.9999680270789213,0,0.906606622825173,0.0,0.004334240566588329,0.04597701149425287,0.0,0.0,0,0.4048619303788159,0.632183908045977,1.0344827586206897,3,2.0344827586206895,0.8433571525312422,3,4,[],313,0,[],[],[]
58,push,C,Push the green cylinder away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1536451031,68,1,1,87,87,0,,0,87,success,success,0.5054673764805047,1.5114542599733178,0.93883547334675,0.0642472505569458,0.19605709612369537,0.8235808610916138,1.0,0.039075228224205345,1,1,72,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.82163797200481,0.9999756447887194,0,0.8230703772754,0.08427677412219932,0.00013899294556946344,0.08045977011494253,0.19540229885057472,0.0,0,0.4230489544651872,0.5747126436781609,1.1954022988505748,3,2.1954022988505746,0.8181952483994906,3,2,[],314,0,[],[],[]
59,push,C,Push the green cylinder away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1103362404,4,1,1,76,76,0,,0,76,success,success,1.3227692885120628,2.197273454217267,1.9769725615156442,-0.10413879156112671,-0.17064893245697021,0.8224079608917236,1.0,0.0380426879281819,1,1,61,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.82163280661911,0.9999329002374111,0,0.8227611320790813,0.08770650963725354,0.004731621739116854,0.19736842105263158,0.13157894736842105,0.0,0,0.5511536076526474,0.6973684210526315,0.8289473684210527,3,1.8289473684210527,0.8733494703583716,3,1,[],190,0,[],[],[]
60,pick,B,Pick up the blue ball,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,372317199,0,1,1,79,85,0,,0,85,success,success,0.8944722568993672,1.4238967473774737,0.7089308294642362,0.011806752532720566,0.139313742518425,0.9047173261642456,1.0,0.001287383597025672,65,1,69,1,1,70,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023755180486199207}",0.9067576212427365,0.8255651796215253,1.0,0,0.9067576212427365,0.0,0.004432407738618797,0.011764705882352941,0.0,0.0,0,0.399375716118545,0.6235294117647059,1.0588235294117647,3,2.0588235294117645,0.8396714384731537,3,5,[],319,0,[],[],[]
61,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1448850421,6,0,0,0,0,0,,0,200,recovery_limit,recovery_limit,1.1414991738493496,2.577149823603799,1.6645172466086988,-0.12627390027046204,-0.12007609009742737,0.8255130052566528,1.0,0.034143021023766144,1,1,59,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002369327664952794}",0.8280000000000001,0.8232193020647702,1.0,0,0.825910842528766,0.049767125750694606,0.01515730409016529,0.07,0.0,0.0,3,0.36621328890027044,0.605,1.155,3,2.155,0.827350966117838,13,3,[],434,0,[],[],[]
62,push,C,Push the green cylinder away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1053863570,1,1,1,79,79,0,,0,79,success,success,1.000814778958648,1.6033109703100321,1.10976404752116,-0.11478963494300842,-0.1504155844449997,0.8224480152130127,1.0,0.042501102420883896,1,1,64,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.821635424551138,0.9999232806130749,0,0.8228546636667403,0.09576168166906333,0.004745417574294475,0.189873417721519,0.20253164556962025,0.0,0,0.5733416479665034,0.6708860759493671,0.9113924050632911,3,1.9113924050632911,0.8612708513278083,2,4,[],406,0,[],[],[]
63,push,C,Push the green cylinder away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1474073224,2,1,1,94,94,0,,0,94,success,success,1.0207346239230635,1.8669644019934903,0.5670269462866189,-0.06781005859375,0.13247443735599518,0.8217736482620239,1.0,0.0386864966070764,1,1,80,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.8216483388055171,0.9999498120405406,0,0.822950934905843,0.08728915412462264,0.0016883222306950337,0.14893617021276595,0.22340425531914893,0.0,0,0.4748665966676564,0.5531914893617021,1.2765957446808511,3,2.276595744680851,0.8077113187491499,3,1,[],190,0,[],[],[]
64,pick,A,Pick up the red cube,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1462745717,0,1,1,85,90,0,,0,90,success,success,0.5717807599617271,1.4441708432792906,0.6412108022920004,0.10917094349861145,-0.09643473476171494,0.9033281803131104,1.0,0.00315008398137176,70,1,74,1,1,76,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023612838904277945}",0.9034054291708188,0.8206096551667561,0.9999882141976286,0,0.9034054291708188,0.0,0.0016364370417005743,0.08888888888888889,0.0,0.0,0,0.4469131551263047,0.6,1.1333333333333333,3,2.1333333333333333,0.8288132105233209,3,5,[],320,0,[],[],[]
65,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,971152052,1,1,1,76,76,0,,0,76,success,success,0.4897881807773481,1.0667194115879852,0.7790696705078748,0.16976144909858704,-0.14055487513542175,0.8253532648086548,1.0,0.0359305511617582,1,1,67,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023668476420099223}",0.8280000000000001,0.825584586465702,1.0,0,0.8257941218263294,0.09846210613282741,0.0004441726716575812,0.13157894736842105,0.013157894736842105,0.0,0,0.48473978312075133,0.5789473684210527,1.118421052631579,3,2.1184210526315788,0.8281670083020141,3,7,[],340,0,[],[],[]
66,push,A,Push the red cube away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,835168510,1,1,1,83,83,0,,0,83,success,success,0.39502475369498047,0.7621205417950795,0.7481846456327299,0.09219591319561005,-0.14220666885375977,0.8218737244606018,1.0,0.03151136592227591,1,1,66,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023547245885195533}",0.8240000000000001,0.8206096551667561,0.9998723022927152,0,0.8219622569276898,0.08028253287123564,0.014777574868770816,0.060240963855421686,0.0963855421686747,0.0,0,0.416851287560518,0.6144578313253012,1.0843373493975903,3,2.0843373493975905,0.8358080996411815,3,1,[],190,0,[],[],[]
67,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,753968482,18,1,1,158,158,0,,0,158,success,success,0.5533116974474274,2.16971517325301,2.16971517325301,-0.08289849758148193,-0.22742553055286407,0.8266162872314453,1.0,0.03540323274600512,1,1,59,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023545917915286166}",0.8280000000000001,0.8238784420799589,1.0,0,0.8259108512276432,0.08776755327124443,0.0030012781967598584,0.21518987341772153,0.0,0.0,2,0.4800076573544125,0.810126582278481,0.4810126582278481,3,1.481012658227848,0.9257902222993194,9,5,[],455,0,[],[],[]
68,pick,A,Pick up the red cube,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,844498665,1,1,1,81,86,0,,0,86,success,success,0.6345848826285494,1.2469557927178017,0.6308631993803435,0.0445944108068943,0.09251250326633453,0.9060631394386292,1.0,0.0038143929806362625,66,1,70,1,1,72,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023543303381504043}",0.9052833695655893,0.8206096551667561,0.9999499661857953,0,0.9052833695655893,0.0,0.006273264143199774,0.0,0.0,0.0,0,0.400654899906548,0.6162790697674418,1.0813953488372092,3,2.0813953488372094,0.8363645516213752,3,2,[],227,0,[],[],[]
69,push,A,Push the red cube away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,2009549999,3,1,1,90,90,0,,0,90,success,success,1.2349383356250359,1.964897048286026,0.39753830446629157,-0.06308689713478088,0.1716320663690567,0.822108268737793,1.0,0.04010571466047503,1,1,71,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002365106330736085}",0.8240000000000001,0.8206096551667561,0.9984016076195985,0,0.8228333207535561,0.06699997528519491,0.007780788397367509,0.17777777777777778,0.0,0.0,1,0.4989372674215864,0.6222222222222222,1.0444444444444445,3,2.0444444444444443,0.8400725570957074,4,2,[],209,0,[],[],[]
70,pick,B,Pick up the blue ball,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,2031210921,1,1,1,76,82,0,,0,82,success,success,0.5946382634794652,1.4807805045457783,0.6490636782201997,-0.10431945323944092,-0.07658425718545914,0.9035043120384216,1.0,0.008129066939489156,62,1,65,1,1,67,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002367653714177217}",0.9066573694905654,0.8254883890989464,1.0,0,0.9066573694905654,0.0,0.011117083617777702,0.0,0.0,0.0,0,0.3404149961872814,0.6951219512195121,0.8414634146341463,3,1.8414634146341464,0.8717697327521542,3,4,[],333,0,[],[],[]
71,push,C,Push the green cylinder away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,371118116,2,1,1,73,73,0,,0,73,success,success,0.4168001193049068,1.0127418085844027,0.6156869324156459,-0.06986753642559052,-0.16198135912418365,0.8223227262496948,1.0,0.038377767490665765,1,1,59,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.8216341628400702,0.9999725294601376,0,0.8226805675342378,0.08200575012712567,0.003547105579186699,0.1780821917808219,0.1095890410958904,0.0,0,0.539599514226273,0.684931506849315,0.863013698630137,3,1.8630136986301369,0.8681446540717295,3,1,[],190,0,[],[],[]
72,push,A,Push the red cube away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1454200841,13,1,1,85,85,0,,0,85,success,success,0.4549248402742846,1.3430243767118475,1.3430243767118475,0.19581958651542664,0.09238410741090775,0.8223583698272705,1.0,0.031051454376740697,1,1,70,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002366235532855672}",0.8240000000000001,0.8206096551667561,0.9997422785454546,0,0.8215507162521279,0.08562630530056292,0.007650471436518769,0.0,0.12941176470588237,0.0,0,0.4237640678778915,0.6352941176470588,1.0235294117647058,3,2.023529411764706,0.8449034482470338,2,0,[],0,0,[],[],[]
73,pick,A,Pick up the red cube,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,705897343,0,1,1,65,71,0,,0,71,success,success,0.7081965891327774,2.342365216379669,0.3219842045379332,-0.11750923097133636,-0.04510762169957161,0.896380603313446,1.0,0.004973694239517148,51,1,56,1,1,57,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002358571780269716}",0.9042450693687847,0.8206096551667561,0.9999587326465189,0,0.9042450693687847,0.0,0.013340467949074349,0.056338028169014086,0.0,0.0,0,0.4034094406063431,0.7605633802816901,0.6338028169014085,3,1.6338028169014085,0.9020124610128879,3,9,[],643,0,[],[],[]
74,push,A,Push the red cube away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,2099147567,3,1,1,78,78,0,,0,78,success,success,0.7011813456429026,1.53555324713249,0.4189657697201614,-0.030614454299211502,0.07527361065149307,0.8216595649719238,1.0,0.0382012307907183,1,1,62,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002369352205321822}",0.8240000000000001,0.8206096551667561,0.9998022285993784,0,0.8222391435064174,0.07547154783683134,0.010534224133303587,0.08974358974358974,0.02564102564102564,0.0,0,0.48684475160978397,0.6410256410256411,1.0,3,2.0,0.8480891742735546,3,3,[],228,0,[],[],[]
75,pick,C,Pick up the green cylinder,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1619568313,0,1,1,79,85,0,,0,85,success,success,0.5771607143860833,1.0274406044974256,0.814931476147298,0.06484739482402802,0.08937518298625946,0.9041376113891602,1.0,0.0013128257005882386,66,1,69,1,1,70,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9057237194678495,0.8216327259408855,0.9999516128904702,0,0.9057237194678495,0.0,0.004754000746934716,0.023529411764705882,0.0,0.0,0,0.397840971618971,0.6352941176470588,1.0235294117647058,3,2.023529411764706,0.8449034482470338,3,1,[],190,0,[],[],[]
76,push,B,Push the blue ball away from the robot,clean,clean,temporal,robust,0.75,3,0.01,raw,0,0,1901572551,4,0,0,0,0,0,,0,200,horizon,insufficient_push_distance,0.5196727255710039,2.4014311620484117,0.27625636924480906,-0.09958131611347198,0.12137477099895477,0.8260149955749512,1.0,0.0363235607844688,1,1,74,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023645598394024165}",0.8280000000000001,0.8231501610604797,1.0,0,0.8259108425287656,0.06433348378902874,0.0070091175501922984,0.18,0.0,0.0,2,0.45027425366561324,0.79,0.56,3,1.56,0.9132595117377343,8,8,[],630,0,[],[],[]
